price,latitude,longitude,homeStatus,zestimate,rentZestimate,detailUrl,address
319999.0,29.579756,-95.56523,FOR_SALE,320700,2250,/homedetails/3815-Grand-Oak-Ct-Missouri-City-TX-77459/82709481_zpid/,"3815 Grand Oak Ct, Missouri City, TX 77459"
185000.0,32.71026,-97.2454,FOR_SALE,143600,1350,/homedetails/5116-E-Berry-St-Fort-Worth-TX-76119/28970594_zpid/,"5116 E Berry St, Fort Worth, TX 76119"
472000.0,33.03288,-96.56046,FOR_SALE,473200,3499,/homedetails/1200-Huntsville-Dr-Wylie-TX-75098/63674820_zpid/,"1200 Huntsville Dr, Wylie, TX 75098"
195000.0,33.565826,-97.83495,FOR_SALE,,,/homedetails/1408-Nugent-St-Bowie-TX-76230/87455088_zpid/,"1408 Nugent St, Bowie, TX 76230"
359000.0,29.79744,-95.78534,FOR_SALE,357900,2350,/homedetails/1726-Charlton-House-Ln-Katy-TX-77493/28469673_zpid/,"1726 Charlton House Ln, Katy, TX 77493"
162000.0,30.77835,-94.405914,FOR_SALE,159800,1594,/homedetails/271-Private-Road-7505-Woodville-TX-75979/304844705_zpid/,"271 Private Road 7505, Woodville, TX 75979"
699000.0,32.932407,-97.2348,FOR_SALE,,,/homedetails/117-Montgomery-Dr-Keller-TX-76248/89533799_zpid/,"117 Montgomery Dr, Keller, TX 76248"
419900.0,32.93451,-96.33184,FOR_SALE,419000,2854,/homedetails/3102-Little-Riv-Royse-City-TX-75189/338218241_zpid/,"3102 Little Riv, Royse City, TX 75189"
245000.0,32.776115,-97.46437,FOR_SALE,245300,1604,/homedetails/1005-Bridle-Ave-White-Settlement-TX-76108/29033889_zpid/,"1005 Bridle Ave, White Settlement, TX 76108"
84455.0,30.855057,-96.997086,FOR_SALE,82900,1150,/homedetails/2304-W-Gillis-Ave-Cameron-TX-76520/87449118_zpid/,"2304 W Gillis Ave, Cameron, TX 76520"
850000.0,32.74701,-96.8323,FOR_SALE,840000,3775,/homedetails/600-Melba-St-Dallas-TX-75208/162195146_zpid/,"600 Melba St, Dallas, TX 75208"
163950.0,31.892145,-106.41976,FOR_SALE,165400,1484,/homedetails/5204-Marcillus-Ave-El-Paso-TX-79924/27440756_zpid/,"5204 Marcillus Ave, El Paso, TX 79924"
499000.0,29.764582,-98.18341,FOR_SALE,420500,2497,/homedetails/1992-Cowan-Dr-New-Braunfels-TX-78132/313224732_zpid/,"1992 COWAN DR, New Braunfels, TX 78132"
399999.0,30.653452,-95.540215,FOR_SALE,396600,1999,/homedetails/2101-Azalea-Cir-Huntsville-TX-77340/90583017_zpid/,"2101 Azalea Cir, Huntsville, TX 77340"
330000.0,32.74636,-96.754745,FOR_SALE,379300,3099,/homedetails/2422-Anderson-St-Dallas-TX-75215/2055897953_zpid/,"2422 Anderson St, Dallas, TX 75215"
195000.0,30.133175,-94.40686,FOR_SALE,124800,1300,/homedetails/980-Lee-St-Sour-Lake-TX-77659/28581938_zpid/,"980 Lee St, Sour Lake, TX 77659"
425000.0,32.958378,-97.07118,FOR_SALE,429200,2500,/homedetails/1822-Dunn-St-Grapevine-TX-76051/29196350_zpid/,"1822 Dunn St, Grapevine, TX 76051"
16500.0,28.98653,-95.96259,FOR_SALE,,649,/homedetails/1721-Avenue-L-St-Bay-City-TX-77414/224921161_zpid/,"1721 Avenue L St, Bay City, TX 77414"
0.0,29.409397,-98.808525,FOR_SALE,,,/community/hunter-s-ranch/30157969_plid/,"Homes Available Soon, Hunter's Ranch"
0.0,29.360344,-98.7875,FOR_SALE,,,/community/hennersby-hollow/30157064_plid/,"Homes Available Soon, Hennersby Hollow"
283000.0,29.980667,-95.45947,FOR_SALE,282200,2399,/homedetails/2343-Weathersfield-Trace-Cir-Houston-TX-77014/84019231_zpid/,"2343 Weathersfield Trace Cir, Houston, TX 77014"
250000.0,32.614967,-97.37852,FOR_SALE,258000,1994,/homedetails/8716-Cove-Meadow-Ln-Fort-Worth-TX-76123/29308066_zpid/,"8716 Cove Meadow Ln, Fort Worth, TX 76123"
165000.0,31.404423,-95.59306,FOR_SALE,164400,935,/homedetails/599-Pine-St-Crockett-TX-75835/87349295_zpid/,"599 Pine St, Crockett, TX 75835"
365000.0,30.62772,-96.35274,FOR_SALE,372500,1934,/homedetails/3805-Oaklawn-St-Bryan-TX-77801/50309386_zpid/,"3805 Oaklawn St, Bryan, TX 77801"
150000.0,28.010098,-97.07534,FOR_SALE,,,/homedetails/1211-Ruby-Allen-St-Rockport-TX-78382/2055747150_zpid/,"1211 Ruby Allen St, Rockport, TX 78382"
375000.0,30.674171,-95.52902,FOR_SALE,371200,2320,/homedetails/518-Evergreen-Dr-Huntsville-TX-77340/90582568_zpid/,"518 Evergreen Dr, Huntsville, TX 77340"
400000.0,30.593334,-96.3132,FOR_SALE,403000,2480,/homedetails/2106-Langford-St-College-Station-TX-77840/50307497_zpid/,"2106 Langford St, College Station, TX 77840"
649900.0,32.87335,-97.16684,FOR_SALE,653400,3942,/homedetails/2721-Montreal-Dr-Hurst-TX-76054/29272649_zpid/,"2721 Montreal Dr, Hurst, TX 76054"
186298.0,30.207592,-95.03977,FOR_SALE,182200,1599,/homedetails/1964-Road-5714-Cleveland-TX-77327/2060835362_zpid/,"1964 Road 5714, Cleveland, TX 77327"
385000.0,29.931225,-95.17754,FOR_SALE,384600,2999,/homedetails/14414-Jessica-Falls-Cir-Houston-TX-77044/84062129_zpid/,"14414 Jessica Falls Cir, Houston, TX 77044"
515000.0,30.63827,-97.63913,FOR_SALE,,,/homedetails/109-Reinhardt-Blvd-Georgetown-TX-78626/29601763_zpid/,"109 Reinhardt Blvd, Georgetown, TX 78626"
579000.0,32.989384,-96.67765,FOR_SALE,585700,2800,/homedetails/2405-Aspen-St-Richardson-TX-75082/26607344_zpid/,"2405 Aspen St, Richardson, TX 75082"
190000.0,29.813704,-95.551575,FOR_SALE,,,/homedetails/2243-Triway-Ln-Houston-TX-77043/2055733495_zpid/,"2243 Triway Ln, Houston, TX 77043"
290000.0,30.842066,-95.3837,FOR_SALE,288000,1300,/homedetails/107-Hill-Top-Rd-Huntsville-TX-77320/90584844_zpid/,"107 Hill Top Rd, Huntsville, TX 77320"
264900.0,29.70749,-95.18651,FOR_SALE,264400,1599,/homedetails/301-Tilden-Dr-Pasadena-TX-77506/27953330_zpid/,"301 Tilden Dr, Pasadena, TX 77506"
173000.0,33.65386,-95.52177,FOR_SALE,172700,1900,/homedetails/3055-Mahaffey-Ln-Paris-TX-75460/78848892_zpid/,"3055 Mahaffey Ln, Paris, TX 75460"
320000.0,29.568274,-95.27435,FOR_SALE,320900,2294,/homedetails/2120-W-Linwood-Oaks-Pearland-TX-77581/26520650_zpid/,"2120 W Linwood Oaks, Pearland, TX 77581"
215000.0,30.748789,-99.23061,FOR_SALE,214900,1800,/homedetails/3015-Mason-Dr-Mesquite-TX-75150/27129444_zpid/,"3015 Mason Dr, Mesquite, TX 75150"
204900.0,32.446033,-99.77906,FOR_SALE,204000,1500,/homedetails/4310-S-5th-St-Abilene-TX-79605/53291267_zpid/,"4310 S 5th St, Abilene, TX 79605"
569000.0,32.955593,-96.47576,FOR_SALE,569300,3375,/homedetails/1370-Shores-Cir-Rockwall-TX-75087/28894234_zpid/,"1370 Shores Cir, Rockwall, TX 75087"
399990.0,32.16099,-95.437675,FOR_SALE,400600,2199,/homedetails/108-Holly-Hill-Ln-Bullard-TX-75757/52323693_zpid/,"108 Holly Hill Ln, Bullard, TX 75757"
69900.0,29.918837,-94.110466,FOR_SALE,182700,2381,/homedetails/9356-Casey-Dr-Beaumont-TX-77705/66985369_zpid/,"9356 Casey Dr, Beaumont, TX 77705"
317000.0,33.566357,-97.84089,FOR_SALE,312700,1550,/homedetails/1117-N-Mason-St-Bowie-TX-76230/231856924_zpid/,"1117 N Mason St, Bowie, TX 76230"
155000.0,33.657513,-95.53289,FOR_SALE,,,/homedetails/2217-Culbertson-St-Paris-TX-75460/78848763_zpid/,"2217 Culbertson St, Paris, TX 75460"
324500.0,33.2091,-96.98107,FOR_SALE,324800,1949,/homedetails/8811-Holliday-Ln-Aubrey-TX-76227/65699032_zpid/,"8811 Holliday Ln, Aubrey, TX 76227"
450000.0,33.01434,-96.49412,FOR_SALE,,,/homedetails/5012-Bennett-Rd-Wylie-TX-75098/26613282_zpid/,"5012 Bennett Rd, Wylie, TX 75098"
475000.0,30.297564,-94.20975,FOR_SALE,475800,3217,/homedetails/92-Mark-Loop-Lumberton-TX-77657/28578911_zpid/,"92 Mark Loop, Lumberton, TX 77657"
400000.0,32.639572,-97.38191,FOR_SALE,400200,2394,/homedetails/4154-Old-Mill-Ct-Fort-Worth-TX-76133/28947675_zpid/,"4154 Old Mill Ct, Fort Worth, TX 76133"
175000.0,32.87422,-96.76135,FOR_SALE,177200,1795,/homedetails/7031-Holly-Hill-Dr-APT-13-Dallas-TX-75231/26738971_zpid/,"7031 Holly Hill Dr APT 13, Dallas, TX 75231"
379000.0,32.967777,-96.6015,FOR_SALE,379800,2384,/homedetails/2416-Acorn-Ct-Sachse-TX-75048/336872086_zpid/,"2416 Acorn Ct, Sachse, TX 75048"
550000.0,30.576887,-97.60016,FOR_SALE,,,/homedetails/6321-Turin-Ln-Round-Rock-TX-78665/337166303_zpid/,"6321 Turin Ln, Round Rock, TX 78665"
220000.0,28.089087,-97.55795,FOR_SALE,,1348,/homedetails/10299-County-Road-2349-Sinton-TX-78387/102560932_zpid/,"10299 County Road 2349, Sinton, TX 78387"
187000.0,30.104101,-93.76698,FOR_SALE,214900,1879,/homedetails/26-Enchanted-Oaks-St-Orange-TX-77630/52856233_zpid/,"26 Enchanted Oaks St, Orange, TX 77630"
425000.0,30.411736,-95.569336,FOR_SALE,424700,2997,/homedetails/5224-Shorewood-Dr-Willis-TX-77318/28745066_zpid/,"5224 Shorewood Dr, Willis, TX 77318"
399999.0,33.05765,-96.26251,FOR_SALE,399100,2020,/homedetails/4621-County-Road-2602-Caddo-Mills-TX-75135/78826640_zpid/,"4621 County Road 2602, Caddo Mills, TX 75135"
220000.0,32.39142,-99.753876,FOR_SALE,219100,1650,/homedetails/2417-Stonecrest-Dr-Abilene-TX-79606/53336814_zpid/,"2417 Stonecrest Dr, Abilene, TX 79606"
2200.0,33.175884,-96.91198,FOR_SALE,359200,2394,/homedetails/1721-Silverwood-Ln-Little-Elm-TX-75068/65701234_zpid/,"1721 Silverwood Ln, Little Elm, TX 75068"
649900.0,30.982637,-97.542175,FOR_SALE,647900,2814,/homedetails/4109-Big-Brooke-Dr-Salado-TX-76571/303816687_zpid/,"4109 Big Brooke Dr, Salado, TX 76571"
329000.0,31.515978,-97.22179,FOR_SALE,329500,2123,/homedetails/8200-Forest-Ridge-Dr-Woodway-TX-76712/52105053_zpid/,"8200 Forest Ridge Dr, Woodway, TX 76712"
150000.0,30.110086,-94.14801,FOR_SALE,129500,1450,/homedetails/3035-W-Lucas-Dr-Beaumont-TX-77706/50344113_zpid/,"3035 W Lucas Dr, Beaumont, TX 77706"
494990.0,32.77885,-96.41836,FOR_SALE,494200,3215,/homedetails/1510-Tavistock-Rd-Forney-TX-75126/249909058_zpid/,"1510 Tavistock Rd, Forney, TX 75126"
325000.0,30.715157,-94.94213,FOR_SALE,323500,1975,/homedetails/902-Alston-St-Livingston-TX-77351/87501268_zpid/,"902 Alston St, Livingston, TX 77351"
180000.0,31.121746,-97.67542,FOR_SALE,179500,1398,/homedetails/2004-Moonlight-Dr-Killeen-TX-76543/49505167_zpid/,"2004 Moonlight Dr, Killeen, TX 76543"
340000.0,30.49174,-97.68367,FOR_SALE,,,/homedetails/513-Purple-Sage-Dr-Round-Rock-TX-78681/29552932_zpid/,"513 Purple Sage Dr, Round Rock, TX 78681"
869900.0,32.97964,-96.672,FOR_SALE,871400,5142,/homedetails/2802-Woods-Ln-Garland-TX-75044/27052080_zpid/,"2802 Woods Ln, Garland, TX 75044"
265000.0,33.564007,-97.85342,FOR_SALE,,,/homedetails/700-Walnut-St-Bowie-TX-76230/231857025_zpid/,"700 Walnut St, Bowie, TX 76230"
799000.0,30.198744,-95.709724,FOR_SALE,798500,3728,/homedetails/37411-Pierce-Hill-Ln-Magnolia-TX-77354/28709913_zpid/,"37411 Pierce Hill Ln, Magnolia, TX 77354"
290000.0,30.35457,-97.519775,FOR_SALE,,,/homedetails/12904-Thomas-Jefferson-St-Manor-TX-78653/80094738_zpid/,"12904 Thomas Jefferson St, Manor, TX 78653"
360000.0,32.733784,-96.600655,FOR_SALE,360200,2566,/homedetails/2528-Cumberland-Trl-Balch-Springs-TX-75181/96522070_zpid/,"2528 Cumberland Trl, Balch Springs, TX 75181"
401285.0,30.069304,-97.78801,FOR_SALE,,,/homedetails/161-Cherry-Vine-Dr-Buda-TX-78610/2055765844_zpid/,"161 Cherry Vine Dr, Buda, TX 78610"
380000.0,29.389162,-95.153114,FOR_SALE,379500,1949,/homedetails/16501-Fir-Rd-Santa-Fe-TX-77517/27632530_zpid/,"16501 Fir Rd, Santa Fe, TX 77517"
260000.0,29.886845,-95.48126,FOR_SALE,253000,1870,/homedetails/8202-Chestnut-Forest-Dr-Houston-TX-77088/28236469_zpid/,"8202 Chestnut Forest Dr, Houston, TX 77088"
375000.0,30.114695,-95.49775,FOR_SALE,374600,2800,/homedetails/5007-Mountain-Cypress-Trl-Spring-TX-77389/305256718_zpid/,"5007 Mountain Cypress Trl, Spring, TX 77389"
239000.0,29.845604,-97.66114,FOR_SALE,,,/homedetails/2428-Blue-Sky-Ln-Lockhart-TX-78644/80640177_zpid/,"2428 Blue Sky Ln, Lockhart, TX 78644"
285000.0,31.864819,-103.09846,FOR_SALE,,,/homedetails/201-W-Midland-St-Kermit-TX-79745/2055747939_zpid/,"201 W Midland St, Kermit, TX 79745"
170000.0,33.568428,-101.866875,FOR_SALE,167800,1477,/homedetails/2318-29th-St-Lubbock-TX-79411/54107687_zpid/,"2318 29th St, Lubbock, TX 79411"
238900.0,32.781685,-96.73891,FOR_SALE,,1050,/homedetails/3310-Detonte-St-Dallas-TX-75223/96522252_zpid/,"3310 Detonte St, Dallas, TX 75223"
98500.0,33.512928,-96.3879,FOR_SALE,94300,745,/homedetails/326-E-Grand-St-Whitewright-TX-75491/193045851_zpid/,"326 E Grand St, Whitewright, TX 75491"
225000.0,33.555393,-101.91274,FOR_SALE,175700,1500,/homedetails/4714-43rd-St-Lubbock-TX-79414/54121133_zpid/,"4714 43rd St, Lubbock, TX 79414"
660000.0,29.599022,-98.5318,FOR_SALE,665000,3877,/homedetails/16550-Inwood-Cove-Dr-San-Antonio-TX-78248/26462621_zpid/,"16550 INWOOD COVE DR, San Antonio, TX 78248"
409000.0,32.36262,-97.67945,FOR_SALE,407500,2152,/homedetails/5206-Wedgefield-Rd-Granbury-TX-76049/80308886_zpid/,"5206 Wedgefield Rd, Granbury, TX 76049"
159900.0,29.695587,-95.41278,FOR_SALE,158600,1250,/homedetails/2255-Braeswood-Park-Dr-APT-144-Houston-TX-77030/89636664_zpid/,"2255 Braeswood Park Dr APT 144, Houston, TX 77030"
449000.0,29.014837,-95.433014,FOR_SALE,448600,2400,/homedetails/110-Flag-Dr-E-Lake-Jackson-TX-77566/26508636_zpid/,"110 Flag Dr E, Lake Jackson, TX 77566"
1495000.0,32.884335,-96.734436,FOR_SALE,1495200,7295,/homedetails/9188-Vintage-Oaks-Ct-Dallas-TX-75231/125230421_zpid/,"9188 Vintage Oaks Ct, Dallas, TX 75231"
220000.0,32.73648,-97.23613,FOR_SALE,220400,1714,/homedetails/729-Winnie-St-Fort-Worth-TX-76112/29060415_zpid/,"729 Winnie St, Fort Worth, TX 76112"
309900.0,29.728662,-95.6167,FOR_SALE,300300,2385,/homedetails/2918-Skypark-Dr-Houston-TX-77082/28362611_zpid/,"2918 Skypark Dr, Houston, TX 77082"
314900.0,29.466566,-95.24254,FOR_SALE,314300,2122,/homedetails/392-Henry-St-Alvin-TX-77511/80219410_zpid/,"392 Henry St, Alvin, TX 77511"
344000.0,29.515703,-98.61181,FOR_SALE,343300,2149,/homedetails/6326-Maverick-Trail-Dr-San-Antonio-TX-78240/26464614_zpid/,"6326 MAVERICK TRAIL DR, San Antonio, TX 78240"
465000.0,33.02634,-96.91137,FOR_SALE,472100,2845,/homedetails/1206-Wild-Cherry-Dr-Carrollton-TX-75010/27276433_zpid/,"1206 Wild Cherry Dr, Carrollton, TX 75010"
365000.0,29.511654,-95.43654,FOR_SALE,364500,2795,/homedetails/5123-Richland-Falls-Ln-Rosharon-TX-77583/250632879_zpid/,"5123 Richland Falls Ln, Rosharon, TX 77583"
375000.0,32.744503,-97.14491,FOR_SALE,,,/homedetails/2201-Vail-Ct-Arlington-TX-76012/28955270_zpid/,"2201 Vail Ct, Arlington, TX 76012"
119999.0,33.57508,-96.17911,FOR_SALE,118300,998,/homedetails/301-E-2nd-St-Bonham-TX-75418/90349984_zpid/,"301 E 2nd St, Bonham, TX 75418"
295000.0,29.510187,-98.68108,FOR_SALE,294200,2149,/homedetails/7302-Pentridge-San-Antonio-TX-78250/26467381_zpid/,"7302 PENTRIDGE, San Antonio, TX 78250"
350000.0,32.914715,-97.59933,FOR_SALE,350900,2749,/homedetails/1608-Newsom-Mound-Rd-Springtown-TX-76082/230803489_zpid/,"1608 Newsom Mound Rd, Springtown, TX 76082"
259900.0,28.767992,-97.080826,FOR_SALE,,,/homedetails/105-Owl-Rd-Victoria-TX-77905/78869655_zpid/,"105 Owl Rd, Victoria, TX 77905"
200000.0,32.4153,-98.75535,FOR_SALE,,,/homedetails/9026-Interstate-Highway-20-Eastland-TX-76448/2055755247_zpid/,"9026 Interstate Highway 20, Eastland, TX 76448"
165000.0,33.544884,-101.91718,FOR_SALE,163800,1295,/homedetails/4911-54th-St-Lubbock-TX-79414/54105506_zpid/,"4911 54th St, Lubbock, TX 79414"
245000.0,29.361595,-94.977165,FOR_SALE,244200,1495,/homedetails/2306-Oaklawn-Dr-La-Marque-TX-77568/27684274_zpid/,"2306 Oaklawn Dr, La Marque, TX 77568"
309900.0,33.485794,-97.164734,FOR_SALE,,1779,/homedetails/208-S-2nd-St-Valley-View-TX-76272/2067682743_zpid/,"208 S 2nd St, Valley View, TX 76272"
105000.0,29.73946,-95.49788,FOR_SALE,103200,1200,/homedetails/2601-Marilee-Ln-APT-4-Houston-TX-77057/28294200_zpid/,"2601 Marilee Ln APT 4, Houston, TX 77057"
266000.0,31.062416,-97.7297,FOR_SALE,,,/homedetails/5411-Schorn-Dr-Killeen-TX-76542/65697509_zpid/,"5411 Schorn Dr, Killeen, TX 76542"
350000.0,30.90511,-94.421555,FOR_SALE,,,/homedetails/205-N-Wheeler-Rd-Colmesneil-TX-75938/2055761041_zpid/,"205 N Wheeler Rd, Colmesneil, TX 75938"
87000.0,32.934414,-97.29785,FOR_SALE,,1999,/homedetails/11023-Peninsula-Ln-Keller-TX-76244/83805137_zpid/,"11023 Peninsula Ln, Keller, TX 76244"
429900.0,29.700169,-98.51567,FOR_SALE,430700,2624,/homedetails/27002-Okent-Dr-San-Antonio-TX-78260/26209323_zpid/,"27002 OKENT DR, San Antonio, TX 78260"
369000.0,33.640015,-96.625626,FOR_SALE,369200,1999,/homedetails/623-Westwood-Dr-Sherman-TX-75092/193035599_zpid/,"623 Westwood Dr, Sherman, TX 75092"
45000.0,32.395416,-100.862206,FOR_SALE,,,/homedetails/417-E-9th-St-Colorado-City-TX-79512/87452943_zpid/,"417 E 9th St, Colorado City, TX 79512"
906000.0,32.992348,-96.82293,FOR_SALE,913500,4422,/homedetails/17523-Muirfield-Dr-Dallas-TX-75287/26586429_zpid/,"17523 Muirfield Dr, Dallas, TX 75287"
197000.0,32.533295,-97.34174,FOR_SALE,,,/homedetails/229-NW-Wintercrest-Rd-Burleson-TX-76028/28632772_zpid/,"229 NW Wintercrest Rd, Burleson, TX 76028"
349000.0,33.72464,-96.55203,FOR_SALE,348200,1746,/homedetails/3101-College-Blvd-Denison-TX-75020/193028820_zpid/,"3101 College Blvd, Denison, TX 75020"
1500000.0,32.92913,-97.1207,FOR_SALE,1515100,9183,/homedetails/2711-Derby-Ct-Southlake-TX-76092/29302108_zpid/,"2711 Derby Ct, Southlake, TX 76092"
395000.0,29.890858,-95.6465,FOR_SALE,395500,2500,/homedetails/7619-Club-Lake-Dr-Houston-TX-77095/28373027_zpid/,"7619 Club Lake Dr, Houston, TX 77095"
299900.0,32.41981,-99.70003,FOR_SALE,298800,1365,/homedetails/2334-Adam-Ave-Abilene-TX-79602/53345316_zpid/,"2334 Adam Ave, Abilene, TX 79602"
749750.0,33.194614,-96.77833,FOR_SALE,,,/homedetails/11588-La-Salle-Rd-Frisco-TX-75035/168646847_zpid/,"11588 La Salle Rd, Frisco, TX 75035"
319000.0,29.82925,-98.013695,FOR_SALE,321000,2145,/homedetails/417-Hunter-Ridge-Rd-San-Marcos-TX-78666/28597429_zpid/,"417 Hunter Ridge Rd, San Marcos, TX 78666"
199000.0,29.878752,-95.4183,FOR_SALE,197600,1625,/homedetails/8211-Odet-Ct-Houston-TX-77088/28152086_zpid/,"8211 Odet Ct, Houston, TX 77088"
650000.0,29.735443,-98.62536,FOR_SALE,607400,3636,/homedetails/29307-Mandetta-Dr-Boerne-TX-78015/26166156_zpid/,"29307 MANDETTA DR, Boerne, TX 78015"
359000.0,32.376225,-95.37748,FOR_SALE,,1099,/homedetails/12908-County-Road-46-Tyler-TX-75704/2060510313_zpid/,"12908 County Road 46, Tyler, TX 75704"
745000.0,32.956974,-97.361336,FOR_SALE,,,/homedetails/1282-Meadow-Rose-Dr-Haslet-TX-76052/337103606_zpid/,"1282 Meadow Rose Dr, Haslet, TX 76052"
1397000.0,33.022793,-97.115364,FOR_SALE,1324900,8167,/homedetails/2625-Park-Ridge-Rd-Flower-Mound-TX-75022/53954694_zpid/,"2625 Park Ridge Rd, Flower Mound, TX 75022"
289900.0,32.572933,-96.93034,FOR_SALE,290700,1999,/homedetails/903-Clement-Ct-Cedar-Hill-TX-75104/26960296_zpid/,"903 Clement Ct, Cedar Hill, TX 75104"
475000.0,32.69218,-97.6129,FOR_SALE,476100,3008,/homedetails/322-Sanchez-Ct-Aledo-TX-76008/230785957_zpid/,"322 Sanchez Ct, Aledo, TX 76008"
1000000.0,32.901024,-97.13706,FOR_SALE,1002600,5777,/homedetails/2000-Reynolds-Dr-Colleyville-TX-76034/29281411_zpid/,"2000 Reynolds Dr, Colleyville, TX 76034"
425000.0,32.38643,-96.16226,FOR_SALE,426600,2499,/homedetails/10741-Buddy-Parker-Rd-Kemp-TX-75143/28670253_zpid/,"10741 Buddy Parker Rd, Kemp, TX 75143"
424900.0,32.36276,-95.57115,FOR_SALE,426500,2220,/homedetails/431-Vz-County-Road-4804-Chandler-TX-75758/250896392_zpid/,"431 Vz County Road 4804, Chandler, TX 75758"
490000.0,29.78186,-95.69933,FOR_SALE,491300,3499,/homedetails/18714-Resica-Falls-Ln-Houston-TX-77094/28544809_zpid/,"18714 Resica Falls Ln, Houston, TX 77094"
799000.0,32.967953,-97.24012,FOR_SALE,,,/homedetails/1959-Lewis-Crossing-Dr-Keller-TX-76248/97738885_zpid/,"1959 Lewis Crossing Dr, Keller, TX 76248"
215000.0,32.225937,-98.20756,FOR_SALE,210700,1464,/homedetails/275-W-Shirley-St-Stephenville-TX-76401/87270960_zpid/,"275 W Shirley St, Stephenville, TX 76401"
1935000.0,32.893475,-96.77785,FOR_SALE,,,/homedetails/10801-Branch-Oaks-Cir-Dallas-TX-75230/26839004_zpid/,"10801 Branch Oaks Cir, Dallas, TX 75230"
195000.0,29.541866,-95.69999,FOR_SALE,195100,1694,/homedetails/245-Willoughby-Dr-Richmond-TX-77469/27620770_zpid/,"245 Willoughby Dr, Richmond, TX 77469"
100000.0,31.82381,-99.424355,FOR_SALE,100400,1099,/homedetails/812-S-Concho-St-Coleman-TX-76834/90316734_zpid/,"812 S Concho St, Coleman, TX 76834"
135000.0,29.354336,-98.5635,FOR_SALE,133300,1400,/homedetails/3550-Gracie-St-San-Antonio-TX-78211/26285657_zpid/,"3550 GRACIE ST, San Antonio, TX 78211"
395000.0,29.886406,-95.64805,FOR_SALE,395400,2400,/homedetails/15811-Mesa-Gardens-Dr-Houston-TX-77095/28373241_zpid/,"15811 Mesa Gardens Dr, Houston, TX 77095"
370000.0,33.593792,-101.916626,FOR_SALE,367800,2237,/homedetails/4802-Whisperwood-Blvd-Lubbock-TX-79416/54129849_zpid/,"4802 Whisperwood Blvd, Lubbock, TX 79416"
200000.0,29.419733,-98.377754,FOR_SALE,199300,2086,/homedetails/5802-Tree-View-St-San-Antonio-TX-78220/26442722_zpid/,"5802 TREE VIEW ST, San Antonio, TX 78220"
465000.0,29.657597,-95.487595,FOR_SALE,464100,2459,/homedetails/5706-W-Bellfort-St-Houston-TX-77035/28056237_zpid/,"5706 W Bellfort St, Houston, TX 77035"
675000.0,30.225391,-95.55578,FOR_SALE,674400,4275,/homedetails/5807-Weisinger-Dr-Magnolia-TX-77354/244124899_zpid/,"5807 Weisinger Dr, Magnolia, TX 77354"
239000.0,29.335648,-98.48673,FOR_SALE,232100,1994,/homedetails/8823-Scarlett-Pl-San-Antonio-TX-78221/83977537_zpid/,"8823 SCARLETT PL, San Antonio, TX 78221"
130000.0,32.90114,-94.186966,FOR_SALE,187000,1584,/homedetails/5193-State-Highway-43-Bivins-TX-75555/87216990_zpid/,"5193 State Highway 43, Bivins, TX 75555"
299000.0,31.856169,-106.58712,FOR_SALE,305900,1800,/homedetails/116-La-Mirada-Cir-El-Paso-TX-79932/27435940_zpid/,"116 La Mirada Cir, El Paso, TX 79932"
499985.0,33.082336,-96.71417,FOR_SALE,436200,2591,/homedetails/1201-Bass-Dr-Plano-TX-75025/26587814_zpid/,"1201 Bass Dr, Plano, TX 75025"
299950.0,31.736341,-106.3099,FOR_SALE,300500,2100,/homedetails/1399-Adabel-Dr-El-Paso-TX-79936/27512496_zpid/,"1399 Adabel Dr, El Paso, TX 79936"
348900.0,30.28576,-95.475464,FOR_SALE,346600,2031,/homedetails/932-Manchester-Dr-Conroe-TX-77304/28742454_zpid/,"932 Manchester Dr, Conroe, TX 77304"
255000.0,29.369072,-95.08516,FOR_SALE,254700,1949,/homedetails/12149-20th-St-Santa-Fe-TX-77510/27631698_zpid/,"12149 20th St, Santa Fe, TX 77510"
634990.0,30.570065,-97.52704,FOR_SALE,,,/homedetails/106-Vallevo-Rd-Hutto-TX-78634/2055758656_zpid/,"106 Vallevo Rd, Hutto, TX 78634"
209500.0,28.773422,-95.63277,FOR_SALE,207900,1599,/homedetails/953-County-Road-201-Sargent-TX-77414/112320272_zpid/,"953 County Road 201, Sargent, TX 77414"
279900.0,29.135462,-95.42994,FOR_SALE,277900,1694,/homedetails/104-Walnut-St-Angleton-TX-77515/26521030_zpid/,"104 Walnut St, Angleton, TX 77515"
399999.0,29.799047,-95.76765,FOR_SALE,400700,3399,/homedetails/22818-Spatswood-Ln-Katy-TX-77449/28408536_zpid/,"22818 Spatswood Ln, Katy, TX 77449"
520000.0,30.164808,-97.72233,FOR_SALE,,,/homedetails/7001-Cherry-Beam-Path-Austin-TX-78744/241933041_zpid/,"7001 Cherry Beam Path, Austin, TX 78744"
349000.0,33.609283,-96.64064,FOR_SALE,,,/homedetails/1912-Timberline-Ln-Sherman-TX-75092/193006838_zpid/,"1912 Timberline Ln, Sherman, TX 75092"
325000.0,31.4526,-100.40665,FOR_SALE,,,/homedetails/508-Kennedy-Dr-San-Angelo-TX-76905/75317502_zpid/,"508 Kennedy Dr, San Angelo, TX 76905"
1395000.0,32.825905,-96.69908,FOR_SALE,1397200,5756,/homedetails/1500-Bella-Vista-Dr-Dallas-TX-75218/248827959_zpid/,"1500 Bella Vista Dr, Dallas, TX 75218"
